line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

212  0.320196140259127E+07   26.166711  5.923338  4.597825  0.0000000E+00  0.6890088E+00  2.7015232E-01  3.8928962E-12  1.0853399E-12  2.2810551E-02  3.1283993E-11  8.2658076E-13  1.7357234E-03  1.2561228E-02  1.543E-06  0.8267  5.142125   -4.182  2.609461  8.348081  0.0000000E+00  0.4491510E+00  4.3674363E-01  7.7527238E-12  8.2916584E-17  9.6029771E-02  2.6598722E-11  6.3372711E-16  1.7359117E-03  1.2306508E-02  8.409E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.492398  0.0000000E+00  0.0000000000E+00
213  0.320326583450090E+07   26.080962  5.921663  4.598214  0.0000000E+00  0.6828764E+00  2.7520882E-01  3.9560088E-12  9.0079270E-13  2.3885737E-02  3.1513082E-11  6.6247281E-13  1.7357196E-03  1.2557246E-02  1.527E-06  0.8282  5.143013   -4.182  2.611309  8.348427  0.0000000E+00  0.4449607E+00  4.3891210E-01  7.8591609E-12  7.0545157E-17  9.8050230E-02  2.6289317E-11  6.2610594E-16  1.7359313E-03  1.2299228E-02  8.247E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.492115  0.0000000E+00  0.0000000000E+00
214  0.320455163166897E+07   25.996563  5.920021  4.598891  0.0000000E+00  0.6768823E+00  2.8012060E-01  4.0190076E-12  7.4816412E-13  2.4967274E-02  3.1720306E-11  5.3406912E-13  1.7357160E-03  1.2553273E-02  1.511E-06  0.8263  5.143857   -4.183  2.613152  8.348774  0.0000000E+00  0.4408484E+00  4.4100756E-01  7.9663375E-12  6.0148595E-17  1.0006578E-01  2.5979907E-11  6.2143645E-16  1.7359517E-03  1.2291932E-02  8.089E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.491851  0.0000000E+00  0.0000000000E+00
215  0.320585606357860E+07   25.911107  5.918330  4.599518  0.0000000E+00  0.6710331E+00  2.8488054E-01  4.0689034E-12  6.2831078E-13  2.6055832E-02  3.1896697E-11  4.3613167E-13  1.7357126E-03  1.2549307E-02  1.496E-06  0.8270  5.144618   -4.184  2.615021  8.349126  0.0000000E+00  0.4366914E+00  4.4309225E-01  8.0759842E-12  5.1180346E-17  1.0213660E-01  2.5661075E-11  6.1915584E-16  1.7359737E-03  1.2284402E-02  7.928E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.491554  0.0000000E+00  0.0000000000E+00
216  0.320716049548823E+07   25.825870  5.916647  4.600108  0.0000000E+00  0.6653642E+00  2.8947046E-01  4.1086617E-12  5.3190965E-13  2.7134118E-02  3.2048719E-11  3.5926213E-13  1.7357094E-03  1.2545402E-02  1.480E-06  0.8258  5.145310   -4.185  2.616907  8.349483  0.0000000E+00  0.4325466E+00  4.4513684E-01  8.1882352E-12  4.3542157E-17  1.0423541E-01  2.5337592E-11  6.1904745E-16  1.7359970E-03  1.2276733E-02  7.767E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.491270  0.0000000E+00  0.0000000000E+00
217  0.320848356213942E+07   25.739677  5.914965  4.601007  0.0000000E+00  0.6596768E+00  2.9403638E-01  4.1644982E-12  4.5877219E-13  2.8254849E-02  3.2184926E-11  2.9656799E-13  1.7357064E-03  1.2541377E-02  1.465E-06  0.8237  5.146006   -4.187  2.618817  8.349844  0.0000000E+00  0.4283629E+00  4.4716555E-01  8.3031375E-12  3.6964437E-17  1.0638892E-01  2.5005290E-11  6.2082992E-16  1.7360220E-03  1.2268825E-02  7.605E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.491010  0.0000000E+00  0.0000000000E+00
218  0.320978799404905E+07   25.654990  5.913270  4.601649  0.0000000E+00  0.6536511E+00  2.9885375E-01  4.2310471E-12  3.9049758E-13  2.9462374E-02  3.2321555E-11  2.3701878E-13  1.7357032E-03  1.2537058E-02  1.448E-06  0.8253  5.146783   -4.188  2.620719  8.350209  0.0000000E+00  0.4242456E+00  4.4912722E-01  8.4199399E-12  3.1452211E-17  1.0854311E-01  2.4674398E-11  6.2432993E-16  1.7360481E-03  1.2260871E-02  7.445E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.490711  0.0000000E+00  0.0000000000E+00
219  0.321111106070025E+07   25.569436  5.911586  4.602457  0.0000000E+00  0.6481120E+00  3.0323902E-01  4.2943590E-12  3.4047454E-13  3.0615400E-02  3.2428615E-11  1.9565885E-13  1.7357006E-03  1.2532968E-02  1.433E-06  0.8230  5.147286   -4.190  2.622605  8.350573  0.0000000E+00  0.4200966E+00  4.5106815E-01  8.5376299E-12  2.6707534E-17  1.1074956E-01  2.4333156E-11  6.2921627E-16  1.7360761E-03  1.2252681E-02  7.283E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.490447  0.0000000E+00  0.0000000000E+00
220  0.321243412735145E+07   25.484251  5.909859  4.603275  0.0000000E+00  0.6425874E+00  3.0759753E-01  4.3581096E-12  2.9359198E-13  3.1780758E-02  3.2528427E-11  1.5882936E-13  1.7356980E-03  1.2528845E-02  1.418E-06  0.8247  5.147826   -4.192  2.624613  8.350968  0.0000000E+00  0.4159534E+00  4.5297010E-01  8.6661363E-12  2.2668740E-17  1.1298927E-01  2.3988507E-11  6.3565668E-16  1.7361058E-03  1.2244322E-02  7.122E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.490134  0.0000000E+00  0.0000000000E+00
221  0.321377582874421E+07   25.398283  5.908159  4.604116  0.0000000E+00  0.6370307E+00  3.1193529E-01  4.4249986E-12  2.4514397E-13  3.2998893E-02  3.2604491E-11  1.3129591E-13  1.7356957E-03  1.2524569E-02  1.402E-06  0.8256  5.148406   -4.194  2.626553  8.351337  0.0000000E+00  0.4117826E+00  4.5484742E-01  8.7886368E-12  1.9206291E-17  1.1528113E-01  2.3636969E-11  6.4323967E-16  1.7361375E-03  1.2235717E-02  6.959E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.489872  0.0000000E+00  0.0000000000E+00
222  0.321511753013697E+07   25.312760  5.906385  4.605187  0.0000000E+00  0.6313590E+00  3.1634494E-01  4.4941809E-12  1.9796482E-13  3.4260092E-02  3.2673350E-11  1.0618177E-13  1.7356934E-03  1.2520153E-02  1.386E-06  0.8236  5.148887   -4.197  2.628521  8.351714  0.0000000E+00  0.4076161E+00  4.5668482E-01  8.9149117E-12  1.6268981E-17  1.1760865E-01  2.3280466E-11  6.5192203E-16  1.7361712E-03  1.2226926E-02  6.796E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.489523  0.0000000E+00  0.0000000000E+00
223  0.321645923152973E+07   25.227718  5.904700  4.605950  0.0000000E+00  0.6259602E+00  3.2050210E-01  4.5621139E-12  1.6349645E-13  3.5500966E-02  3.2720377E-11  8.7924448E-14  1.7356915E-03  1.2515833E-02  1.370E-06  0.8244  5.149330   -4.199  2.630487  8.352091  0.0000000E+00  0.4034748E+00  4.5847274E-01  9.0422359E-12  1.3784219E-17  1.1996037E-01  2.2920538E-11  6.6148858E-16  1.7362066E-03  1.2217988E-02  6.634E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.489272  0.0000000E+00  0.0000000000E+00
224  0.321780093292249E+07   25.143171  5.902920  4.606992  0.0000000E+00  0.6207040E+00  3.2452914E-01  4.6288091E-12  1.3565345E-13  3.6729327E-02  3.2756672E-11  7.2334756E-14  1.7356898E-03  1.2511568E-02  1.355E-06  0.8226  5.149777   -4.202  2.632465  8.352473  0.0000000E+00  0.3993438E+00  4.6021749E-01  9.1727692E-12  1.1680620E-17  1.2234486E-01  2.2557473E-11  6.7200566E-16  1.7362442E-03  1.2208867E-02  6.473E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.488909  0.0000000E+00  0.0000000000E+00
225  0.321916126905682E+07   25.057975  5.901250  4.608011  0.0000000E+00  0.6158163E+00  3.2824430E-01  4.6917162E-12  1.1880176E-13  3.7901078E-02  3.2776479E-11  6.0660471E-14  1.7356884E-03  1.2507514E-02  1.340E-06  0.8237  5.150165   -4.205  2.634481  8.352864  0.0000000E+00  0.3951754E+00  4.6193811E-01  9.3073870E-12  9.8744136E-18  1.2479086E-01  2.2185728E-11  6.8349750E-16  1.7362844E-03  1.2199450E-02  6.310E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.488688  0.0000000E+00  0.0000000000E+00
226  0.322052160519115E+07   24.973306  5.899454  4.608726  0.0000000E+00  0.6109007E+00  3.3195527E-01  4.7560046E-12  1.0468454E-13  3.9104981E-02  3.2784352E-11  5.0752233E-14  1.7356872E-03  1.2503361E-02  1.326E-06  0.8215  5.150579   -4.207  2.636500  8.353259  0.0000000E+00  0.3910229E+00  4.6361166E-01  9.4442411E-12  8.3490554E-18  1.2726804E-01  2.1811623E-11  6.9582739E-16  1.7363268E-03  1.2189846E-02  6.148E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.488321  0.0000000E+00  0.0000000000E+00
227  0.322188194132548E+07   24.889206  5.897795  4.609759  0.0000000E+00  0.6059302E+00  3.3568192E-01  4.8221110E-12  9.1933803E-14  4.0348028E-02  3.2780129E-11  4.2423966E-14  1.7356862E-03  1.2499083E-02  1.311E-06  0.8231  5.150974   -4.210  2.638533  8.353657  0.0000000E+00  0.3868843E+00  4.6523850E-01  9.5832103E-12  7.0589202E-18  1.2977792E-01  2.1433890E-11  7.0893403E-16  1.7363717E-03  1.2180046E-02  5.987E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.488103  0.0000000E+00  0.0000000000E+00
228  0.322326463914969E+07   24.804313  5.895992  4.611099  0.0000000E+00  0.6007776E+00  3.3951458E-01  4.8921324E-12  7.8718015E-14  4.1667128E-02  3.2761755E-11  3.5247388E-14  1.7356854E-03  1.2494555E-02  1.296E-06  0.8207  5.151401   -4.214  2.640602  8.354066  0.0000000E+00  0.3827009E+00  4.6684059E-01  9.6489351E-12  6.0994502E-18  1.3235739E-01  2.1044449E-11  7.2090719E-16  1.7364198E-03  1.2169900E-02  5.824E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.487744  0.0000000E+00  0.0000000000E+00
229  0.322463801960312E+07   24.720625  5.894326  4.612152  0.0000000E+00  0.5956402E+00  3.4331084E-01  4.9631965E-12  6.5324582E-14  4.3007401E-02  3.2731989E-11  2.9222834E-14  1.7356849E-03  1.2489963E-02  1.280E-06  0.8224  5.151807   -4.217  2.642663  8.354473  0.0000000E+00  0.3785534E+00  4.6838529E-01  9.7684333E-12  5.3945110E-18  1.3495825E-01  2.0598802E-11  7.2770479E-16  1.7364705E-03  1.2159593E-02  5.663E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.487522  0.0000000E+00  0.0000000000E+00
230  0.322601140005655E+07   24.637570  5.892611  4.613207  0.0000000E+00  0.5905520E+00  3.4703634E-01  5.0352458E-12  5.4191448E-14  4.4369299E-02  3.2687319E-11  2.4362836E-14  1.7356847E-03  1.2485306E-02  1.264E-06  0.8225  5.152232   -4.220  2.644675  8.354886  0.0000000E+00  0.3744266E+00  4.6987887E-01  9.9157003E-12  4.5536078E-18  1.3758941E-01  2.0200235E-11  7.4279175E-16  1.7365239E-03  1.2149085E-02  5.502E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.487237  0.0000000E+00  0.0000000000E+00
231  0.322740527872570E+07   24.553952  5.890881  4.614530  0.0000000E+00  0.5854806E+00  3.5072672E-01  5.1081484E-12  4.4671437E-14  4.5749353E-02  3.2632827E-11  2.0217076E-14  1.7356847E-03  1.2480593E-02  1.249E-06  0.8212  5.152661   -4.224  2.646693  8.355303  0.0000000E+00  0.3702555E+00  4.7134365E-01  1.0066235E-11  3.8353457E-18  1.4029369E-01  1.9800964E-11  7.5870083E-16  1.7365811E-03  1.2138199E-02  5.341E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.486954  0.0000000E+00  0.0000000000E+00
232  0.322879915739486E+07   24.471017  5.889166  4.615583  0.0000000E+00  0.5804194E+00  3.5437181E-01  5.1833660E-12  3.7784588E-14  4.7164575E-02  3.2562721E-11  1.6900879E-14  1.7356851E-03  1.2475767E-02  1.233E-06  0.8218  5.153135   -4.227  2.648756  8.355727  0.0000000E+00  0.3661054E+00  4.7275555E-01  1.0219946E-11  3.2300661E-18  1.4302981E-01  1.9402262E-11  7.7539251E-16  1.7366415E-03  1.2127094E-02  5.181E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.486678  0.0000000E+00  0.0000000000E+00
233  0.323019303606401E+07   24.388794  5.887430  4.616872  0.0000000E+00  0.5754017E+00  3.5796482E-01  5.2593152E-12  3.2387064E-14  4.8588401E-02  3.2484655E-11  1.4046072E-14  1.7356857E-03  1.2470916E-02  1.218E-06  0.8227  5.153481   -4.231  2.650861  8.356151  0.0000000E+00  0.3619739E+00  4.7411517E-01  1.0375197E-11  2.7217580E-18  1.4579959E-01  1.9001651E-11  7.9277207E-16  1.7367053E-03  1.2115758E-02  5.022E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.486370  0.0000000E+00  0.0000000000E+00
234  0.323160741294889E+07   24.306085  5.885735  4.618157  0.0000000E+00  0.5704994E+00  3.6143704E-01  5.3345140E-12  2.8074821E-14  5.0017615E-02  3.2392377E-11  1.1818129E-14  1.7356868E-03  1.2466051E-02  1.202E-06  0.8211  5.153795   -4.235  2.652985  8.356588  0.0000000E+00  0.3577930E+00  4.7544355E-01  1.0537297E-11  2.2867101E-18  1.4864981E-01  1.8593447E-11  8.1117000E-16  1.7367737E-03  1.2103991E-02  4.863E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.486125  0.0000000E+00  0.0000000000E+00
235  0.323300129161804E+07   24.225297  5.884008  4.619437  0.0000000E+00  0.5657908E+00  3.6475336E-01  5.4071758E-12  2.4347552E-14  5.1408955E-02  3.2295917E-11  9.9447397E-15  1.7356881E-03  1.2461318E-02  1.187E-06  0.8189  5.154112   -4.239  2.655076  8.357018  0.0000000E+00  0.3536983E+00  4.7669742E-01  1.0697103E-11  1.9266914E-18  1.5148850E-01  1.8189974E-11  8.2993546E-16  1.7368448E-03  1.2092166E-02  4.707E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.485810  0.0000000E+00  0.0000000000E+00
236  0.323443616671864E+07   24.142879  5.882277  4.620726  0.0000000E+00  0.5609911E+00  3.6809525E-01  5.4833534E-12  2.0976700E-14  5.2865916E-02  3.2182262E-11  8.4215507E-15  1.7356898E-03  1.2456363E-02  1.172E-06  0.8205  5.154425   -4.243  2.657263  8.357469  0.0000000E+00  0.3494966E+00  4.7793459E-01  1.0866277E-11  1.6156048E-18  1.5445065E-01  1.7773529E-11  8.5016431E-16  1.7369222E-03  1.2079711E-02  4.547E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.485529  0.0000000E+00  0.0000000000E+00
237  0.323585054360352E+07   24.062394  5.880580  4.621984  0.0000000E+00  0.5563100E+00  3.7133698E-01  5.5586357E-12  1.7871592E-14  5.4304371E-02  3.2064498E-11  7.1065974E-15  1.7356918E-03  1.2451472E-02  1.157E-06  0.8184  5.154747   -4.247  2.659414  8.357914  0.0000000E+00  0.3453802E+00  4.7909708E-01  1.1034866E-11  1.3581935E-18  1.5740211E-01  1.7362030E-11  8.7077883E-16  1.7370026E-03  1.2067183E-02  4.392E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.485254  0.0000000E+00  0.0000000000E+00
238  0.323728541870412E+07   23.981506  5.878921  4.623244  0.0000000E+00  0.5516879E+00  3.7450017E-01  5.6342384E-12  1.5346195E-14  5.5762325E-02  3.1933959E-11  6.0672961E-15  1.7356942E-03  1.2446513E-02  1.142E-06  0.8203  5.155061   -4.251  2.661616  8.358374  0.0000000E+00  0.3412157E+00  4.8022237E-01  1.1210429E-11  1.1392459E-18  1.6043888E-01  1.6943379E-11  8.9264255E-16  1.7370889E-03  1.2054166E-02  4.237E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.485034  0.0000000E+00  0.0000000000E+00
239  0.323872029380472E+07   23.901394  5.877199  4.624505  0.0000000E+00  0.5471570E+00  3.7758334E-01  5.7089225E-12  1.3127696E-14  5.7209154E-02  3.1799330E-11  5.1670221E-15  1.7356969E-03  1.2441592E-02  1.127E-06  0.8215  5.155388   -4.255  2.663803  8.358832  0.0000000E+00  0.3370801E+00  4.8128823E-01  1.1386284E-11  9.5576981E-19  1.6350613E-01  1.6524221E-11  9.1515859E-16  1.7371799E-03  1.2040885E-02  4.083E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.484734  0.0000000E+00  0.0000000000E+00
240  0.324017566712104E+07   23.820925  5.875434  4.626075  0.0000000E+00  0.5425243E+00  3.8069756E-01  5.7898633E-12  1.1106723E-14  5.8726686E-02  3.1648515E-11  4.4268146E-15  1.7357002E-03  1.2436426E-02  1.112E-06  0.8197  5.155726   -4.260  2.666057  8.359306  0.0000000E+00  0.3328932E+00  4.8231390E-01  1.1571140E-11  7.9998777E-19  1.6666468E-01  1.6098091E-11  9.3910840E-16  1.7372777E-03  1.2027066E-02  3.929E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.484399  0.0000000E+00  0.0000000000E+00
241  0.324163104043736E+07   23.741275  5.873821  4.627379  0.0000000E+00  0.5379112E+00  3.8377957E-01  5.8728360E-12  9.2086551E-15  6.0256813E-02  3.1491822E-11  3.7773201E-15  1.7357038E-03  1.2431214E-02  1.096E-06  0.8192  5.156062   -4.264  2.668288  8.359777  0.0000000E+00  0.3287417E+00  4.8327671E-01  1.1755794E-11  6.6995639E-19  1.6985072E-01  1.5671957E-11  9.6370873E-16  1.7373807E-03  1.2012978E-02  3.777E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.484222  0.0000000E+00  0.0000000000E+00
242  0.324308641375369E+07   23.662433  5.872089  4.628632  0.0000000E+00  0.5335105E+00  3.8668616E-01  5.9520163E-12  7.7142170E-15  6.1749991E-02  3.1330792E-11  3.2683918E-15  1.7357077E-03  1.2426123E-02  1.082E-06  0.8192  5.156395   -4.268  2.670543  8.360256  0.0000000E+00  0.3245974E+00  4.8418304E-01  1.1944992E-11  5.6097477E-19  1.7308593E-01  1.5244993E-11  9.8940282E-16  1.7374898E-03  1.1998514E-02  3.627E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.483902  0.0000000E+00  0.0000000000E+00
243  0.324454178707001E+07   23.584379  5.870511  4.630185  0.0000000E+00  0.5292834E+00  3.8945747E-01  6.0279182E-12  6.4777361E-15  6.3204834E-02  3.1169017E-11  2.8457223E-15  1.7357119E-03  1.2421158E-02  1.067E-06  0.8186  5.156731   -4.273  2.672799  8.360739  0.0000000E+00  0.3204864E+00  4.8502675E-01  1.2137261E-11  4.7007667E-19  1.7635036E-01  1.4818954E-11  1.0160126E-15  1.7376048E-03  1.1983757E-02  3.479E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.483742  0.0000000E+00  0.0000000000E+00
244  0.324601765860205E+07   23.506039  5.868760  4.631433  0.0000000E+00  0.5249199E+00  3.9228768E-01  6.1072842E-12  5.0474906E-15  6.4737157E-02  3.0991719E-11  2.4811206E-15  1.7357168E-03  1.2415921E-02  1.053E-06  0.8186  5.157068   -4.277  2.675081  8.361227  0.0000000E+00  0.3163410E+00  4.8582062E-01  1.2333140E-11  3.9294250E-19  1.7969899E-01  1.4386721E-11  1.0438565E-15  1.7377279E-03  1.1968446E-02  3.333E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.483401  0.0000000E+00  0.0000000000E+00
245  0.324751402834982E+07   23.427457  5.867189  4.633066  0.0000000E+00  0.5204925E+00  3.9513962E-01  6.1885708E-12  3.4805649E-15  6.6311573E-02  3.0805224E-11  2.1555098E-15  1.7357220E-03  1.2410535E-02  1.038E-06  0.8176  5.157509   -4.282  2.677487  8.361758  0.0000000E+00  0.3121560E+00  4.8656289E-01  1.2546334E-11  3.2780670E-19  1.8313871E-01  1.3949289E-11  1.0734837E-15  1.7378600E-03  1.1952532E-02  3.186E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.483272  0.0000000E+00  0.0000000000E+00
246  0.324898989988187E+07   23.350792  5.865542  4.634645  0.0000000E+00  0.5161375E+00  3.9790479E-01  6.2722668E-12  2.3389843E-15  6.7900449E-02  3.0609791E-11  1.9030030E-15  1.7357280E-03  1.2405086E-02  1.023E-06  0.8197  5.157837   -4.287  2.679772  8.362251  0.0000000E+00  0.3080425E+00  4.8723338E-01  1.2750458E-11  2.7427468E-19  1.8657857E-01  1.3518515E-11  1.1039640E-15  1.7379981E-03  1.1936422E-02  3.044E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.483023  0.0000000E+00  0.0000000000E+00
247  0.325050676784536E+07   23.272862  5.863899  4.636164  0.0000000E+00  0.5116681E+00  4.0072198E-01  6.3596551E-12  1.4527166E-15  6.9551632E-02  3.0403123E-11  1.6732296E-15  1.7357346E-03  1.2399416E-02  1.007E-06  0.8198  5.158110   -4.292  2.682106  8.362756  0.0000000E+00  0.3038443E+00  4.8785591E-01  1.2957690E-11  2.2863261E-19  1.9015103E-01  1.3077011E-11  1.1360773E-15  1.7381480E-03  1.1919482E-02  2.901E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.482811  0.0000000E+00  0.0000000000E+00
248  0.325200313759313E+07   23.196854  5.862255  4.637675  0.0000000E+00  0.5073534E+00  4.0340983E-01  6.4457100E-12  1.1238534E-15  7.1177366E-02  3.0194208E-11  1.4903410E-15  1.7357416E-03  1.2393821E-02  9.924E-07  0.8191  5.158374   -4.297  2.684450  8.363270  0.0000000E+00  0.2997240E+00  4.8840487E-01  1.3170291E-11  1.9104118E-19  1.9371901E-01  1.2642348E-11  1.1690931E-15  1.7383045E-03  1.1902347E-02  2.763E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.482563  0.0000000E+00  0.0000000000E+00
249  0.325352000555662E+07   23.120662  5.860649  4.638899  0.0000000E+00  0.5032880E+00  4.0592011E-01  6.5286202E-12  9.4364579E-16  7.2731498E-02  2.9990820E-11  1.3403720E-15  1.7357487E-03  1.2388462E-02  9.782E-07  0.8204  5.158639   -4.301  2.686828  8.363795  0.0000000E+00  0.2955697E+00  4.8889489E-01  1.3389416E-11  1.5945967E-19  1.9737993E-01  1.2203353E-11  1.2038691E-15  1.7384723E-03  1.1884535E-02  2.626E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.482366  0.0000000E+00  0.0000000000E+00
250  0.325503687352011E+07   23.045278  5.859045  4.640364  0.0000000E+00  0.4996264E+00  4.0815996E-01  6.6052559E-12  8.1610756E-16  7.4152380E-02  2.9801471E-11  1.2246154E-15  1.7357555E-03  1.2383554E-02  9.652E-07  0.8184  5.158799   -4.306  2.689221  8.364326  0.0000000E+00  0.2914348E+00  4.8931791E-01  1.3612883E-11  1.3312553E-19  2.0108826E-01  1.1765925E-11  1.2401227E-15  1.7386502E-03  1.1866249E-02  2.492E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.482160  0.0000000E+00  0.0000000000E+00
251  0.325657423969932E+07   22.969695  5.857455  4.641804  0.0000000E+00  0.4952910E+00  4.1077340E-01  6.6957060E-12  7.0349915E-16  7.5873202E-02  2.9566211E-11  1.1145967E-15  1.7357645E-03  1.2377590E-02  9.500E-07  0.8166  5.158870   -4.311  2.691650  8.364870  0.0000000E+00  0.2872681E+00  4.8967752E-01  1.3843629E-11  1.1103189E-19  2.0489170E-01  1.1325367E-11  1.2784264E-15  1.7388411E-03  1.1847235E-02  2.359E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.481978  0.0000000E+00  0.0000000000E+00
252  0.325811160587854E+07   22.895067  5.855843  4.643528  0.0000000E+00  0.4905358E+00  4.1362101E-01  6.7945158E-12  5.9717699E-16  7.7779624E-02  2.9302735E-11  1.0066632E-15  1.7357749E-03  1.2370972E-02  9.334E-07  0.8214  5.158943   -4.317  2.694071  8.365415  0.0000000E+00  0.2831388E+00  4.8996626E-01  1.4075419E-11  9.2726941E-20  2.0872846E-01  1.0888526E-11  1.3180777E-15  1.7390426E-03  1.1827783E-02  2.231E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.481757  0.0000000E+00  0.0000000000E+00
