line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
208  0.117746432372836E+08   14.446191  4.684514  3.570995  0.7199625E+00  0.2659689E+00  2.0617183E-03  1.0919820E-04  8.3062640E-04  5.7184345E-03  2.3107482E-06  1.2541281E-05  1.8768898E-03  1.5173543E-04  3.266E-16  0.1302  3.570995   -5.866  3.119322  8.254466  0.0000000E+00  0.5099694E+00  4.2786541E-01  3.0145411E-13  1.3274870E-10  4.4131383E-02  3.4505300E-11  2.9176244E-10  1.7860988E-03  1.2705396E-02  1.446E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.088513  0.0000000E+00  0.0000000000E+00
209  0.118150065942425E+08   14.390902  4.688072  3.570706  0.7199625E+00  0.2659689E+00  2.0617183E-03  1.0919820E-04  8.3062640E-04  5.7184345E-03  2.3107482E-06  1.2541281E-05  1.8768898E-03  1.5173543E-04  3.141E-16  0.1326  3.570706   -5.860  3.120744  8.257443  0.0000000E+00  0.4837389E+00  4.4638444E-01  3.3316474E-13  8.5269613E-16  5.1841437E-02  3.1825882E-10  1.1297028E-12  1.7861095E-03  1.2703656E-02  1.391E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.089584  0.0000000E+00  0.0000000000E+00
210  0.118416459246017E+08   14.353985  4.690366  3.570332  0.7199594E+00  0.2659695E+00  2.0445422E-03  1.0947187E-04  8.5041897E-04  5.7184284E-03  2.3173845E-06  1.2496476E-05  1.8768898E-03  1.5172375E-04  4.029E-16  0.1348  3.570332   -5.856  3.124424  8.260205  0.0000000E+00  0.4574580E+00  4.6584033E-01  3.6264429E-13  1.2157291E-06  5.8667368E-02  2.0900991E-10  2.9418653E-06  1.7861190E-03  1.2695758E-02  1.353E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.090290  0.0000000E+00  0.0000000000E+00
211  0.118466680934399E+08   14.346988  4.690814  3.570259  0.7199594E+00  0.2659695E+00  2.0445422E-03  1.0947187E-04  8.5041897E-04  5.7184284E-03  2.3173845E-06  1.2496476E-05  1.8768898E-03  1.5172375E-04  4.010E-16  0.1352  3.570259   -5.856  3.124892  8.260665  0.0000000E+00  0.4532629E+00  4.6876396E-01  3.6950463E-13  1.0043319E-06  5.9938636E-02  3.1575069E-10  3.2000764E-06  1.7861208E-03  1.2695369E-02  1.346E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.090427  0.0000000E+00  0.0000000000E+00
212  0.118680766165989E+08   14.317045  4.692695  3.570100  0.7199594E+00  0.2659695E+00  2.0445422E-03  1.0947187E-04  8.5041897E-04  5.7184284E-03  2.3173845E-06  1.2496476E-05  1.8768898E-03  1.5172375E-04  3.928E-16  0.1365  3.570100   -5.852  3.123473  8.261547  0.0000000E+00  0.4491416E+00  4.6913728E-01  3.8805771E-13  2.4342135E-08  6.3684093E-02  1.1029492E-09  2.1191657E-07  1.7861287E-03  1.2700287E-02  1.320E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.091010  0.0000000E+00  0.0000000000E+00
213  0.118722854779471E+08   14.311129  4.693037  3.570024  0.7199594E+00  0.2659695E+00  2.0445422E-03  1.0947187E-04  8.5041897E-04  5.7184284E-03  2.3173845E-06  1.2496476E-05  1.8768898E-03  1.5172375E-04  3.912E-16  0.1370  3.570024   -5.852  3.124134  8.262014  0.0000000E+00  0.4449650E+00  4.7214624E-01  3.9151878E-13  6.0785366E-09  6.4851609E-02  7.8237986E-10  1.6965794E-07  1.7861309E-03  1.2699937E-02  1.315E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.091119  0.0000000E+00  0.0000000000E+00
214  0.118764230026622E+08   14.305304  4.693448  3.569883  0.7199594E+00  0.2659695E+00  2.0445422E-03  1.0947187E-04  8.5041897E-04  5.7184284E-03  2.3173845E-06  1.2496476E-05  1.8768898E-03  1.5172375E-04  3.896E-16  0.1364  3.569883   -5.851  3.124821  8.262490  0.0000000E+00  0.4407873E+00  4.7513657E-01  3.9623754E-13  1.3404500E-08  6.6038901E-02  5.5016987E-10  9.3725910E-08  1.7861330E-03  1.2699579E-02  1.309E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.091242  0.0000000E+00  0.0000000000E+00
215  0.118805605273773E+08   14.299471  4.693882  3.569957  0.7199572E+00  0.2659698E+00  2.0327231E-03  1.0954479E-04  8.6416365E-04  5.7184239E-03  2.3222708E-06  1.2464225E-05  1.8768898E-03  1.5171513E-04  4.637E-16  0.1381  3.569957   -5.851  3.125549  8.262956  0.0000000E+00  0.4366578E+00  4.7807161E-01  4.0160410E-13  9.4651341E-10  6.7233280E-02  3.8965325E-10  5.1559979E-08  1.7861352E-03  1.2699206E-02  1.303E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.091371  0.0000000E+00  0.0000000000E+00
216  0.118846980520924E+08   14.293630  4.694112  3.569999  0.7199572E+00  0.2659698E+00  2.0327231E-03  1.0954479E-04  8.6416365E-04  5.7184239E-03  2.3222708E-06  1.2464225E-05  1.8768898E-03  1.5171513E-04  4.619E-16  0.1383  3.569999   -5.850  3.126247  8.263430  0.0000000E+00  0.4325571E+00  4.8096558E-01  4.0764606E-13  2.2932134E-09  6.8439903E-02  2.7907719E-10  7.6354679E-08  1.7861373E-03  1.2698724E-02  1.298E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.091457  0.0000000E+00  0.0000000000E+00
217  0.118894776065047E+08   14.286872  4.694657  3.569935  0.7199572E+00  0.2659698E+00  2.0327231E-03  1.0954479E-04  8.6416365E-04  5.7184239E-03  2.3222708E-06  1.2464225E-05  1.8768898E-03  1.5171513E-04  4.598E-16  0.1371  3.569935   -5.849  3.126833  8.263916  0.0000000E+00  0.4283390E+00  4.8383144E-01  4.1409100E-13  1.3700056E-08  6.9792189E-02  2.7731741E-10  6.2125754E-07  1.7861397E-03  1.2697565E-02  1.291E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.091615  0.0000000E+00  0.0000000000E+00
218  0.118951132005132E+08   14.278889  4.694980  3.569877  0.7199572E+00  0.2659698E+00  2.0327231E-03  1.0954479E-04  8.6416365E-04  5.7184239E-03  2.3222708E-06  1.2464225E-05  1.8768898E-03  1.5171513E-04  4.573E-16  0.1372  3.569877   -5.849  3.127248  8.264386  0.0000000E+00  0.4242358E+00  4.8642864E-01  4.2079691E-13  3.3717906E-08  7.1298255E-02  4.1487586E-10  1.5907507E-06  1.7861425E-03  1.2695871E-02  1.284E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.091734  0.0000000E+00  0.0000000000E+00
219  0.119033518682606E+08   14.267192  4.695718  3.569777  0.7199572E+00  0.2659698E+00  2.0327231E-03  1.0954479E-04  8.6416365E-04  5.7184239E-03  2.3222708E-06  1.2464225E-05  1.8768898E-03  1.5171513E-04  4.537E-16  0.1369  3.569777   -5.847  3.127093  8.264832  0.0000000E+00  0.4200973E+00  4.8857431E-01  4.2635597E-13  1.2596641E-07  7.3291483E-02  8.6240587E-10  4.9117511E-06  1.7861465E-03  1.2691146E-02  1.274E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.091965  0.0000000E+00  0.0000000000E+00
220  0.119075186409953E+08   14.261271  4.695930  3.569771  0.7199572E+00  0.2659698E+00  2.0327231E-03  1.0954479E-04  8.6416365E-04  5.7184239E-03  2.3222708E-06  1.2464225E-05  1.8768898E-03  1.5171513E-04  4.518E-16  0.1379  3.569771   -5.847  3.128395  8.265512  0.0000000E+00  0.4159235E+00  4.9143452E-01  4.4184367E-13  3.7543603E-10  7.4603915E-02  5.8143778E-10  2.8626167E-07  1.7861492E-03  1.2696497E-02  1.268E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.092049  0.0000000E+00  0.0000000000E+00
221  0.119116147904633E+08   14.255437  4.696466  3.569645  0.7199550E+00  0.2659702E+00  2.0205850E-03  1.0950593E-04  8.7840255E-04  5.7184190E-03  2.3276041E-06  1.2429705E-05  1.8768898E-03  1.5170571E-04  5.365E-16  0.1383  3.569645   -5.846  3.129159  8.266005  0.0000000E+00  0.4118003E+00  4.9423934E-01  4.4848156E-13  1.1440119E-12  7.5922091E-02  3.9236943E-10  1.5995329E-08  1.7861519E-03  1.2696322E-02  1.263E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.092200  0.0000000E+00  0.0000000000E+00
222  0.119157815631979E+08   14.249493  4.696790  3.569591  0.7199550E+00  0.2659702E+00  2.0205850E-03  1.0950593E-04  8.7840255E-04  5.7184190E-03  2.3276041E-06  1.2429705E-05  1.8768898E-03  1.5170571E-04  5.343E-16  0.1387  3.569591   -5.845  3.129994  8.266514  0.0000000E+00  0.4076023E+00  4.9707157E-01  4.5575430E-13  7.4437432E-15  7.7287797E-02  2.6216027E-10  8.1317481E-10  1.7861546E-03  1.2695813E-02  1.257E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.092307  0.0000000E+00  0.0000000000E+00
223  0.119330872037105E+08   14.224724  4.698335  3.569442  0.7199550E+00  0.2659702E+00  2.0205850E-03  1.0950593E-04  8.7840255E-04  5.7184190E-03  2.3276041E-06  1.2429705E-05  1.8768898E-03  1.5170571E-04  5.255E-16  0.1392  3.569442   -5.843  3.129071  8.267270  0.0000000E+00  0.4034845E+00  4.9738792E-01  4.6625523E-13  2.3573829E-13  8.1088206E-02  8.4439595E-10  1.3268487E-08  1.7861644E-03  1.2695056E-02  1.236E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.092797  0.0000000E+00  0.0000000000E+00
224  0.119371875058830E+08   14.218831  4.698693  3.569388  0.7199527E+00  0.2659706E+00  2.0081919E-03  1.0937090E-04  8.9304434E-04  5.7184136E-03  2.3334575E-06  1.2392785E-05  1.8768898E-03  1.5169536E-04  6.259E-16  0.1424  3.569388   -5.842  3.129934  8.267782  0.0000000E+00  0.3993441E+00  5.0013795E-01  4.7175975E-13  8.5096818E-15  8.2478515E-02  5.5564763E-10  6.6723356E-10  1.7861676E-03  1.2694523E-02  1.231E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.092912  0.0000000E+00  0.0000000000E+00
225  0.119412878080555E+08   14.212929  4.699064  3.569341  0.7199527E+00  0.2659706E+00  2.0081919E-03  1.0937090E-04  8.9304434E-04  5.7184136E-03  2.3334575E-06  1.2392785E-05  1.8768898E-03  1.5169536E-04  6.234E-16  0.1428  3.569341   -5.842  3.130809  8.268302  0.0000000E+00  0.3951955E+00  5.0286881E-01  4.7876497E-13  3.7830737E-15  8.3896130E-02  3.6385591E-10  3.2049355E-11  1.7861708E-03  1.2693961E-02  1.226E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.093030  0.0000000E+00  0.0000000000E+00
226  0.119453881102280E+08   14.207020  4.699419  3.569289  0.7199527E+00  0.2659706E+00  2.0081919E-03  1.0937090E-04  8.9304434E-04  5.7184136E-03  2.3334575E-06  1.2392785E-05  1.8768898E-03  1.5169536E-04  6.210E-16  0.1398  3.569289   -5.841  3.131713  8.268835  0.0000000E+00  0.3910310E+00  5.0558494E-01  4.8711129E-13  1.8490696E-15  8.5344403E-02  2.3730992E-10  1.4663481E-12  1.7861740E-03  1.2693383E-02  1.220E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.093145  0.0000000E+00  0.0000000000E+00
227  0.119494884124006E+08   14.201101  4.700044  3.569364  0.7199527E+00  0.2659706E+00  2.0081919E-03  1.0937090E-04  8.9304434E-04  5.7184136E-03  2.3334575E-06  1.2392785E-05  1.8768898E-03  1.5169536E-04  6.185E-16  0.1431  3.569364   -5.840  3.132621  8.269357  0.0000000E+00  0.3868832E+00  5.0826419E-01  4.9581662E-13  9.6574260E-16  8.6812860E-02  1.5550368E-10  9.5031536E-14  1.7861774E-03  1.2692792E-02  1.215E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.093318  0.0000000E+00  0.0000000000E+00
228  0.119536619342548E+08   14.195070  4.700102  3.569155  0.7199527E+00  0.2659706E+00  2.0081919E-03  1.0937090E-04  8.9304434E-04  5.7184136E-03  2.3334575E-06  1.2392785E-05  1.8768898E-03  1.5169536E-04  6.161E-16  0.1419  3.569155   -5.840  3.133501  8.269894  0.0000000E+00  0.3826975E+00  5.1094100E-01  5.0538730E-13  3.1264221E-09  8.8321644E-02  1.0335394E-10  2.1714034E-08  1.7861808E-03  1.2692150E-02  1.209E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.093370  0.0000000E+00  0.0000000000E+00
229  0.119577622364273E+08   14.189136  4.700446  3.569148  0.7199527E+00  0.2659706E+00  2.0081919E-03  1.0937090E-04  8.9304434E-04  5.7184136E-03  2.3334575E-06  1.2392785E-05  1.8768898E-03  1.5169536E-04  6.136E-16  0.1424  3.569148   -5.839  3.134437  8.270436  0.0000000E+00  0.3785395E+00  5.1357348E-01  5.1549568E-13  5.7402914E-12  8.9846946E-02  6.8510699E-11  1.0917531E-09  1.7861843E-03  1.2691558E-02  1.204E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.093483  0.0000000E+00  0.0000000000E+00
230  0.119620089779631E+08   14.182981  4.700985  3.569118  0.7199498E+00  0.2659711E+00  1.9928714E-03  1.0908976E-04  9.1126901E-04  5.7184065E-03  2.3411825E-06  1.2345138E-05  1.8768898E-03  1.5168170E-04  7.540E-16  0.1436  3.569118   -5.838  3.135390  8.270985  0.0000000E+00  0.3743980E+00  5.1616418E-01  5.2596538E-13  1.1205245E-09  9.1397702E-02  5.2879291E-11  4.1844434E-08  1.7861879E-03  1.2690868E-02  1.198E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.093640  0.0000000E+00  0.0000000000E+00
231  0.119661092801356E+08   14.177027  4.701237  3.569183  0.7199498E+00  0.2659711E+00  1.9928714E-03  1.0908976E-04  9.1126901E-04  5.7184065E-03  2.3411825E-06  1.2345138E-05  1.8768898E-03  1.5168170E-04  7.511E-16  0.1440  3.569183   -5.838  3.136372  8.271534  0.0000000E+00  0.3702528E+00  5.1873322E-01  5.3695911E-13  1.8115928E-12  9.2973730E-02  3.6447143E-11  1.6242521E-09  1.7861917E-03  1.2690267E-02  1.193E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.093734  0.0000000E+00  0.0000000000E+00
232  0.119715275365779E+08   14.169149  4.701716  3.569150  0.7199498E+00  0.2659711E+00  1.9928714E-03  1.0908976E-04  9.1126901E-04  5.7184065E-03  2.3411825E-06  1.2345138E-05  1.8768898E-03  1.5168170E-04  7.471E-16  0.1443  3.569150   -5.837  3.137011  8.272054  0.0000000E+00  0.3660886E+00  5.2101977E-01  5.4743636E-13  2.8095981E-08  9.4851365E-02  1.9067469E-10  1.0259345E-06  1.7861964E-03  1.2688242E-02  1.186E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.093889  0.0000000E+00  0.0000000000E+00
233  0.119791160243844E+08   14.158089  4.702644  3.569095  0.7199498E+00  0.2659711E+00  1.9928714E-03  1.0908976E-04  9.1126901E-04  5.7184065E-03  2.3411825E-06  1.2345138E-05  1.8768898E-03  1.5168170E-04  7.417E-16  0.1422  3.569095   -5.836  3.136981  8.272491  0.0000000E+00  0.3619980E+00  5.2271200E-01  5.5571492E-13  1.6764288E-07  9.7250158E-02  5.8264996E-10  4.2565668E-06  1.7862029E-03  1.2683220E-02  1.177E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.094164  0.0000000E+00  0.0000000000E+00
234  0.119833202985049E+08   14.151956  4.702431  3.569065  0.7199498E+00  0.2659711E+00  1.9928714E-03  1.0908976E-04  9.1126901E-04  5.7184065E-03  2.3411825E-06  1.2345138E-05  1.8768898E-03  1.5168170E-04  7.387E-16  0.1432  3.569065   -5.836  3.138681  8.273284  0.0000000E+00  0.3578032E+00  5.2522307E-01  5.7578781E-13  1.8848357E-10  9.8932780E-02  3.5209550E-10  1.3771530E-07  1.7862074E-03  1.2687802E-02  1.171E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.094158  0.0000000E+00  0.0000000000E+00
235  0.119874520851406E+08   14.145919  4.702985  3.569042  0.7199498E+00  0.2659711E+00  1.9928714E-03  1.0908976E-04  9.1126901E-04  5.7184065E-03  2.3411825E-06  1.2345138E-05  1.8768898E-03  1.5168170E-04  7.358E-16  0.1462  3.569042   -5.835  3.139741  8.273862  0.0000000E+00  0.3536639E+00  5.2767233E-01  5.8673568E-13  2.2275032E-13  1.0062270E-01  2.1385294E-10  4.1776086E-09  1.7862120E-03  1.2687240E-02  1.166E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.094319  0.0000000E+00  0.0000000000E+00
236  0.119915838717763E+08   14.139871  4.703443  3.569009  0.7199463E+00  0.2659718E+00  1.9744756E-03  1.0859353E-04  9.3332542E-04  5.7183971E-03  2.3514697E-06  1.2284090E-05  1.8768898E-03  1.5166353E-04  9.443E-16  0.1461  3.569009   -5.834  3.140804  8.274438  0.0000000E+00  0.3495210E+00  5.3009233E-01  5.9853825E-13  3.2679839E-15  1.0234542E-01  1.3027644E-10  1.1979168E-10  1.7862166E-03  1.2686498E-02  1.160E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.094458  0.0000000E+00  0.0000000000E+00
237  0.119957156584121E+08   14.133813  4.703793  3.568979  0.7199463E+00  0.2659718E+00  1.9744756E-03  1.0859353E-04  9.3332542E-04  5.7183971E-03  2.3514697E-06  1.2284090E-05  1.8768898E-03  1.5166353E-04  9.405E-16  0.1470  3.568979   -5.834  3.141875  8.275018  0.0000000E+00  0.3453766E+00  5.3248116E-01  6.1126582E-13  1.4277516E-15  1.0410080E-01  8.0301770E-11  3.2608027E-12  1.7862214E-03  1.2685730E-02  1.155E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.094575  0.0000000E+00  0.0000000000E+00
238  0.120019836512259E+08   14.124605  4.704298  3.568915  0.7199463E+00  0.2659718E+00  1.9744756E-03  1.0859353E-04  9.3332542E-04  5.7183971E-03  2.3514697E-06  1.2284090E-05  1.8768898E-03  1.5166353E-04  9.349E-16  0.1454  3.568915   -5.833  3.142480  8.275582  0.0000000E+00  0.3412092E+00  5.3431833E-01  6.2560986E-13  1.0567551E-08  1.0643098E-01  2.8504362E-10  7.8724343E-07  1.7862283E-03  1.2683811E-02  1.147E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.094747  0.0000000E+00  0.0000000000E+00
239  0.120061458826052E+08   14.118484  4.704623  3.568880  0.7199463E+00  0.2659718E+00  1.9744756E-03  1.0859353E-04  9.3332542E-04  5.7183971E-03  2.3514697E-06  1.2284090E-05  1.8768898E-03  1.5166353E-04  9.311E-16  0.1460  3.568880   -5.832  3.143753  8.276235  0.0000000E+00  0.3370459E+00  5.3665176E-01  6.4089772E-13  7.8675896E-12  1.0826046E-01  1.6671183E-10  1.8983923E-08  1.7862336E-03  1.2683949E-02  1.142E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.094859  0.0000000E+00  0.0000000000E+00
240  0.120102363513746E+08   14.112457  4.704846  3.568907  0.7199463E+00  0.2659718E+00  1.9744756E-03  1.0859353E-04  9.3332542E-04  5.7183971E-03  2.3514697E-06  1.2284090E-05  1.8768898E-03  1.5166353E-04  9.275E-16  0.1465  3.568907   -5.834  3.144869  8.276825  0.0000000E+00  0.3329503E+00  5.3891390E-01  6.5457190E-13  8.9112005E-15  1.1009377E-01  9.9249202E-11  4.5041724E-10  1.7862390E-03  1.2683145E-02  1.136E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.094948  0.0000000E+00  0.0000000000E+00
241  0.120143985827539E+08   14.106314  4.705476  3.568931  0.7199463E+00  0.2659718E+00  1.9744756E-03  1.0859353E-04  9.3332542E-04  5.7183971E-03  2.3514697E-06  1.2284090E-05  1.8768898E-03  1.5166353E-04  9.238E-16  0.1469  3.568931   -5.831  3.146037  8.277433  0.0000000E+00  0.3287828E+00  5.4118033E-01  6.6936997E-13  1.3158537E-15  1.1199467E-01  5.9891485E-11  9.4426637E-12  1.7862447E-03  1.2682279E-02  1.131E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.095127  0.0000000E+00  0.0000000000E+00
242  0.120185608141332E+08   14.100163  4.705860  3.568812  0.7199463E+00  0.2659718E+00  1.9744756E-03  1.0859353E-04  9.3332542E-04  5.7183971E-03  2.3514697E-06  1.2284090E-05  1.8768898E-03  1.5166353E-04  9.201E-16  0.1473  3.568812   -5.830  3.147232  8.278055  0.0000000E+00  0.3246146E+00  5.4341069E-01  6.8514292E-13  6.2098781E-16  1.1393241E-01  3.7717331E-11  1.8890096E-13  1.7862506E-03  1.2681386E-02  1.125E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.095253  0.0000000E+00  0.0000000000E+00
243  0.120227230455125E+08   14.094002  4.706225  3.568787  0.7199463E+00  0.2659718E+00  1.9744756E-03  1.0859353E-04  9.3332542E-04  5.7183971E-03  2.3514697E-06  1.2284090E-05  1.8768898E-03  1.5166353E-04  9.164E-16  0.1477  3.568787   -5.829  3.148418  8.278667  0.0000000E+00  0.3204463E+00  5.4560359E-01  7.0124118E-13  3.0322365E-16  1.1590756E-01  2.5392272E-11  4.6997746E-15  1.7862567E-03  1.2680466E-02  1.120E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.095375  0.0000000E+00  0.0000000000E+00
244  0.120268135142819E+08   14.087940  4.706587  3.568803  0.7199463E+00  0.2659718E+00  1.9744756E-03  1.0859353E-04  9.3332542E-04  5.7183971E-03  2.3514697E-06  1.2284090E-05  1.8768898E-03  1.5166353E-04  9.128E-16  0.1481  3.568803   -5.829  3.149622  8.279282  0.0000000E+00  0.3163507E+00  5.4772098E-01  7.1775564E-13  1.5344864E-16  1.1788559E-01  1.8728116E-11  6.7080742E-16  1.7862629E-03  1.2679534E-02  1.114E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.095495  0.0000000E+00  0.0000000000E+00
245  0.120309757456612E+08   14.081763  4.706927  3.568779  0.7199428E+00  0.2659724E+00  1.9557077E-03  1.0795488E-04  9.5597352E-04  5.7183863E-03  2.3631651E-06  1.2217591E-05  1.8768898E-03  1.5164289E-04  1.175E-15  0.1484  3.568779   -5.828  3.150871  8.279914  0.0000000E+00  0.3121842E+00  5.4983618E-01  7.3460639E-13  7.8214574E-17  1.1993676E-01  1.5056148E-11  3.1604261E-16  1.7862695E-03  1.2678557E-02  1.109E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.095612  0.0000000E+00  0.0000000000E+00
246  0.120899483028049E+08   13.993306  4.712194  3.568415  0.7199391E+00  0.2659731E+00  1.9366250E-03  1.0719748E-04  9.7912111E-04  5.7183741E-03  2.3764804E-06  1.2145393E-05  1.8768898E-03  1.5161945E-04  1.439E-15  0.1500  3.568415   -5.819  3.145525  8.281687  0.0000000E+00  0.3079907E+00  5.3757610E-01  7.3787306E-13  8.8940134E-17  1.3638611E-01  1.4784452E-11  2.7410690E-16  1.7863494E-03  1.2672669E-02  1.044E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.097390  0.0000000E+00  0.0000000000E+00
247  0.120939745081142E+08   13.987198  4.712505  3.568373  0.7199391E+00  0.2659731E+00  1.9366250E-03  1.0719748E-04  9.7912111E-04  5.7183741E-03  2.3764804E-06  1.2145393E-05  1.8768898E-03  1.5161945E-04  1.434E-15  0.1504  3.568373   -5.819  3.146804  8.282323  0.0000000E+00  0.3038796E+00  5.3961447E-01  7.5666424E-13  5.7005058E-09  1.3845866E-01  1.7917738E-11  4.5630074E-08  1.7863576E-03  1.2671535E-02  1.039E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.097502  0.0000000E+00  0.0000000000E+00
248  0.120981445064702E+08   13.980864  4.712883  3.568322  0.7199391E+00  0.2659731E+00  1.9366250E-03  1.0719748E-04  9.7912111E-04  5.7183741E-03  2.3764804E-06  1.2145393E-05  1.8768898E-03  1.5161945E-04  1.428E-15  0.1506  3.568322   -5.818  3.148093  8.282965  0.0000000E+00  0.2996795E+00  5.4165073E-01  7.7626069E-13  2.8788555E-09  1.4062222E-01  2.4380857E-11  5.3474684E-08  1.7863663E-03  1.2670398E-02  1.033E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.097631  0.0000000E+00  0.0000000000E+00
249  0.121037524352939E+08   13.972329  4.713503  3.568297  0.7199391E+00  0.2659731E+00  1.9366250E-03  1.0719748E-04  9.7912111E-04  5.7183741E-03  2.3764804E-06  1.2145393E-05  1.8768898E-03  1.5161945E-04  1.420E-15  0.1510  3.568297   -5.817  3.149204  8.283651  0.0000000E+00  0.2955674E+00  5.4349575E-01  7.9914369E-13  1.9125123E-10  1.4288906E-01  1.3070397E-10  6.8253260E-08  1.7863759E-03  1.2669155E-02  1.026E-07  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.097831  0.0000000E+00  0.0000000000E+00
