line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot   
-                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

 95  0.245808676902201E+07   77.206009  6.310769  4.434135  0.4236194E+00  0.5626980E+00  8.0526505E-05  2.2440723E-05  8.1515609E-03  1.1499951E-04  1.7930642E-07  3.1853544E-10  1.8155413E-03  3.6312369E-06  7.180E-06  0.7158  4.434135   -5.037  0.450726  7.714709  0.9210809E-01  0.8942032E+00  9.4249440E-05  2.5989570E-05  8.1466954E-03  9.7971219E-05  1.2870347E-07  2.6636662E-10  1.7480972E-03  8.5525837E-06  7.391E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.579748  0.0000000E+00  0.0000000000E+00
 96  0.247413070049764E+07   76.262503  6.310918  4.436228  0.4092657E+00  0.5770514E+00  8.0567565E-05  2.2469557E-05  8.1520867E-03  1.1430968E-04  1.7782582E-07  3.1582078E-10  1.8127534E-03  3.7106227E-06  7.117E-06  0.7185  4.436228   -3.970  0.458240  7.716629  0.8598231E-01  0.9003289E+00  9.4724895E-05  2.6123080E-05  8.1464678E-03  9.7434278E-05  1.2749054E-07  2.6442500E-10  1.7467454E-03  8.8218053E-06  7.275E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.581202  0.0000000E+00  0.0000000000E+00
 97  0.249013184815601E+07   75.353251  6.311320  4.436939  0.3954042E+00  0.5909125E+00  8.0772111E-05  2.2541830E-05  8.1522956E-03  1.1371094E-04  1.7607130E-07  3.1397704E-10  1.8100547E-03  3.7913840E-06  7.047E-06  0.7209  4.436939   -5.009  0.466617  7.718853  0.7982334E-01  0.9064879E+00  9.5275107E-05  2.6277709E-05  8.1461523E-03  9.6872324E-05  1.2619212E-07  2.6230797E-10  1.7453797E-03  9.1194440E-06  7.160E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.582969  0.0000000E+00  0.0000000000E+00
 98  0.250576826377217E+07   74.535541  6.311800  4.437059  0.3827718E+00  0.6035446E+00  8.0998004E-05  2.2620254E-05  8.1523962E-03  1.1319988E-04  1.7432692E-07  3.1222268E-10  1.8075894E-03  3.8688385E-06  6.972E-06  0.7225  4.437059   -5.002  0.474968  7.721126  0.7375137E-01  0.9125598E+00  9.6101920E-05  2.6507600E-05  8.1454466E-03  9.6295166E-05  1.2458806E-07  2.6014537E-10  1.7440267E-03  9.4376285E-06  7.049E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.584676  0.0000000E+00  0.0000000000E+00
 99  0.252174705688602E+07   73.698836  6.312443  4.436857  0.3696379E+00  0.6166782E+00  8.1249608E-05  2.2704689E-05  8.1524605E-03  1.1268875E-04  1.7253575E-07  3.1044211E-10  1.8050198E-03  3.9536880E-06  6.892E-06  0.7244  4.436857   -4.994  0.484415  7.723730  0.6748927E-01  0.9188218E+00  9.6488062E-05  2.6618828E-05  8.1454221E-03  9.5672435E-05  1.2355281E-07  2.5762023E-10  1.7426242E-03  9.7946070E-06  6.938E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.586564  0.0000000E+00  0.0000000000E+00
100  0.253709432235156E+07   72.901742  6.313084  4.437453  0.3569317E+00  0.6293842E+00  8.1652379E-05  2.2834162E-05  8.1522786E-03  1.1220249E-04  1.7020717E-07  3.0866703E-10  1.8025276E-03  4.0413842E-06  6.812E-06  0.7254  4.437453   -4.983  0.494157  7.726463  0.6141709E-01  0.9248940E+00  9.7196449E-05  2.6818849E-05  8.1449374E-03  9.5037101E-05  1.2217057E-07  2.5497294E-10  1.7412571E-03  1.0180367E-05  6.832E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.588344  0.0000000E+00  0.0000000000E+00
101  0.255266173301843E+07   72.151150  6.313836  4.437735  0.3448387E+00  0.6414769E+00  8.1777997E-05  2.2883306E-05  8.1524833E-03  1.1174163E-04  1.6900419E-07  3.0704483E-10  1.8001495E-03  4.1283636E-06  6.728E-06  0.7257  4.437735   -4.974  0.504878  7.729558  0.5519944E-01  0.9311116E+00  9.7958737E-05  2.7033358E-05  8.1444194E-03  9.4350102E-05  1.2078140E-07  2.5206784E-10  1.7398496E-03  1.0615092E-05  6.726E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.590189  0.0000000E+00  0.0000000000E+00
102  0.256782093158338E+07   71.411996  6.314494  4.438935  0.3329706E+00  0.6533447E+00  8.1985145E-05  2.2956007E-05  8.1525627E-03  1.1128651E-04  1.6754042E-07  3.0544547E-10  1.7978094E-03  4.2179680E-06  6.644E-06  0.7258  4.438935   -3.921  0.516231  7.732863  0.4908457E-01  0.9372265E+00  9.8835279E-05  2.7280862E-05  8.1437614E-03  9.3630276E-05  1.1933003E-07  2.4886239E-10  1.7384577E-03  1.1098157E-05  6.625E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.591931  0.0000000E+00  0.0000000000E+00
103  0.258284566231441E+07   70.730104  6.315422  4.438790  0.3217641E+00  0.6645510E+00  8.2243689E-05  2.3041649E-05  8.1525513E-03  1.1085071E-04  1.6595763E-07  3.0389586E-10  1.7955935E-03  4.3087910E-06  6.559E-06  0.7260  4.438790   -3.914  0.529095  7.736698  0.4296884E-01  0.9433423E+00  9.9837811E-05  2.7564304E-05  8.1429637E-03  9.2858025E-05  1.1784202E-07  2.4523797E-10  1.7370578E-03  1.1644245E-05  6.526E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.593881  0.0000000E+00  0.0000000000E+00
104  0.259783203494557E+07   70.039311  6.316622  4.438159  0.3102439E+00  0.6760710E+00  8.2728983E-05  2.3191128E-05  8.1522246E-03  1.1039508E-04  1.6364569E-07  3.0240629E-10  1.7933092E-03  4.4069467E-06  6.475E-06  0.7253  4.438159   -4.958  0.544135  7.741233  0.3680628E-01  0.9495050E+00  1.0127303E-04  2.7968904E-05  8.1415932E-03  9.2014547E-05  1.1611145E-07  2.4091110E-10  1.7356393E-03  1.2275578E-05  6.428E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.596156  0.0000000E+00  0.0000000000E+00
105  0.261247934937240E+07   69.121355  6.316865  4.149370  0.2954613E+00  0.6908533E+00  8.2894708E-05  2.3257318E-05  8.1524855E-03  1.0979568E-04  1.6216507E-07  3.0016328E-10  1.7903678E-03  4.5398929E-06  6.393E-06  0.7263  4.446095   -3.732  0.560228  7.746113  0.3072475E-01  0.9555866E+00  1.0260660E-04  2.8348311E-05  8.1404333E-03  9.1096686E-05  1.1459837E-07  2.3611562E-10  1.7342319E-03  1.3003328E-05  6.334E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.597592  0.0000000E+00  0.0000000000E+00
106  0.262743181618313E+07   67.143772  6.314906  4.268381  0.2611065E+00  0.7252073E+00  8.3910415E-05  2.3565111E-05  8.1522647E-03  1.0832012E-04  1.5719402E-07  2.9532315E-10  1.7834839E-03  4.8928965E-06  6.315E-06  0.7385  4.485520   -4.171  0.584263  7.752578  0.2452333E-01  0.9617882E+00  1.0430300E-04  2.8829964E-05  8.1388434E-03  9.0060751E-05  1.1308461E-07  2.3015844E-10  1.7327900E-03  1.3870244E-05  6.239E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.596184  0.0000000E+00  0.0000000000E+00
107  0.264207913060996E+07   66.185766  6.315410  4.278843  0.2449020E+00  0.7414115E+00  8.4323530E-05  2.3692729E-05  8.1523003E-03  1.0757415E-04  1.5505248E-07  2.9252668E-10  1.7802102E-03  5.0852923E-06  6.229E-06  0.7407  4.496843   -4.199  0.610807  7.760641  0.1839986E-01  0.9679120E+00  1.0651630E-04  2.9459501E-05  8.1366216E-03  8.8875824E-05  1.1161050E-07  2.2272525E-10  1.7313616E-03  1.4925973E-05  6.148E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.597735  0.0000000E+00  0.0000000000E+00
108  0.265672644503679E+07   65.300016  6.316185  4.290383  0.2299655E+00  0.7563477E+00  8.4848029E-05  2.3844611E-05  8.1521579E-03  1.0685315E-04  1.5280447E-07  2.9014538E-10  1.7771757E-03  5.2803063E-06  6.143E-06  0.7437  4.509677   -4.231  0.646530  7.771821  0.1228901E-01  0.9740233E+00  1.0968977E-04  3.0362849E-05  8.1331949E-03  8.7450565E-05  1.1032947E-07  2.1260946E-10  1.7299384E-03  1.6273931E-05  6.057E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.599643  0.0000000E+00  0.0000000000E+00
109  0.267184979718249E+07   64.484989  6.317456  4.310412  0.2160549E+00  0.7702580E+00  8.5444534E-05  2.4009077E-05  8.1519019E-03  1.0615021E-04  1.5055388E-07  2.8801030E-10  1.7743341E-03  5.4789086E-06  6.054E-06  0.7502  4.531261   -4.293  0.705482  7.790827  0.6097631E-02  0.9802160E+00  1.1687715E-04  3.2397993E-05  8.1242901E-03  8.5541033E-05  1.1041706E-07  1.9299951E-10  1.7285320E-03  1.8181029E-05  5.966E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.602113  0.0000000E+00  0.0000000000E+00
110  0.269159952725997E+07   63.624897  6.348465  4.432605  0.2028365E+00  0.7834762E+00  8.5907382E-05  2.4145877E-05  8.1518281E-03  1.0545107E-04  1.4858246E-07  2.8554137E-10  1.7716189E-03  5.6849687E-06  5.939E-06  0.6926  4.686390   -4.385  1.587820  8.083189  0.7330405E-09  0.9863216E+00  1.5941539E-04  4.3756951E-05  8.0656944E-03  8.1754032E-05  2.0036462E-07  3.5665512E-11  1.7296669E-03  2.1697656E-05  5.857E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.648294  0.0000000E+00  0.0000000000E+00
111  0.269170851756571E+07   63.620406  6.350111  4.435453  0.2027608E+00  0.7835518E+00  8.5911115E-05  2.4146818E-05  8.1518263E-03  1.0544696E-04  1.4857033E-07  2.8552952E-10  1.7716033E-03  5.6862101E-06  5.938E-06  0.6793  4.690657   -4.385  1.630800  8.097395  0.0000000E+00  0.9863215E+00  1.5944367E-04  4.3401974E-05  8.0655281E-03  8.2192338E-05  2.0043660E-07  2.5150277E-10  1.7296622E-03  2.1697630E-05  5.825E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.650761  0.0000000E+00  0.0000000000E+00
112  0.269176301271858E+07   63.618164  6.350885  4.437018  0.2027231E+00  0.7835895E+00  8.5912974E-05  2.4147286E-05  8.1518255E-03  1.0544491E-04  1.4856429E-07  2.8552362E-10  1.7715955E-03  5.6868285E-06  5.938E-06  0.6809  4.692654   -4.386  1.651396  8.104192  0.0000000E+00  0.9863215E+00  1.5946805E-04  4.3107670E-05  8.0653882E-03  8.2556525E-05  2.0049876E-07  3.2611972E-10  1.7296583E-03  2.1697608E-05  5.799E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.651925  0.0000000E+00  0.0000000000E+00
113  0.269181750787145E+07   63.615923  6.351622  4.438268  0.2026855E+00  0.7836271E+00  8.5914828E-05  2.4147754E-05  8.1518246E-03  1.0544287E-04  1.4855826E-07  2.8551774E-10  1.7715878E-03  5.6874454E-06  5.937E-06  0.6779  4.694543   -4.386  1.671327  8.110761  0.0000000E+00  0.9863214E+00  1.5950297E-04  4.2703236E-05  8.0651939E-03  8.3057695E-05  2.0058568E-07  4.3345467E-10  1.7296530E-03  2.1697579E-05  5.763E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.653034  0.0000000E+00  0.0000000000E+00
114  0.269187200302432E+07   63.613684  6.352318  4.439438  0.2026480E+00  0.7836646E+00  8.5916676E-05  2.4148220E-05  8.1518237E-03  1.0544083E-04  1.4855225E-07  2.8551187E-10  1.7715801E-03  5.6880606E-06  5.937E-06  0.6755  4.696312   -4.386  1.690551  8.117087  0.0000000E+00  0.9863212E+00  1.5955251E-04  4.2154402E-05  8.0649272E-03  8.3738944E-05  2.0070567E-07  5.8530838E-10  1.7296457E-03  2.1697540E-05  5.716E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.654084  0.0000000E+00  0.0000000000E+00
115  0.269192649817719E+07   63.611448  6.352972  4.440724  0.2026106E+00  0.7837020E+00  8.5918519E-05  2.4148685E-05  8.1518229E-03  1.0543879E-04  1.4854626E-07  2.8550601E-10  1.7715724E-03  5.6886742E-06  5.937E-06  0.6718  4.697894   -4.387  1.709029  8.123155  0.0000000E+00  0.9863210E+00  1.5962038E-04  4.1436735E-05  8.0645741E-03  8.4631456E-05  2.0086498E-07  7.9271262E-10  1.7296362E-03  2.1697491E-05  5.656E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.655072  0.0000000E+00  0.0000000000E+00
116  0.269198099333007E+07   63.609213  6.353581  4.441657  0.2025733E+00  0.7837394E+00  8.5920357E-05  2.4149148E-05  8.1518220E-03  1.0543677E-04  1.4854027E-07  2.8550017E-10  1.7715647E-03  5.6892863E-06  5.936E-06  0.6692  4.699288   -4.387  1.726729  8.128953  0.0000000E+00  0.9863208E+00  1.5971183E-04  4.0515000E-05  8.0641146E-03  8.5780081E-05  2.0107214E-07  1.0760302E-09  1.7296240E-03  2.1697430E-05  5.581E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.655994  0.0000000E+00  0.0000000000E+00
117  0.269203548848293E+07   63.606979  6.354142  4.442493  0.2025361E+00  0.7837766E+00  8.5922190E-05  2.4149611E-05  8.1518211E-03  1.0543474E-04  1.4853431E-07  2.8549434E-10  1.7715570E-03  5.6898971E-06  5.936E-06  0.6679  4.700530   -4.387  1.743629  8.134473  0.0000000E+00  0.9863205E+00  1.5983021E-04  3.9377233E-05  8.0635397E-03  8.7200852E-05  2.0133016E-07  1.4593217E-09  1.7296087E-03  2.1697358E-05  5.491E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.656845  0.0000000E+00  0.0000000000E+00
118  0.269208998363581E+07   63.604746  6.354654  4.443224  0.2024989E+00  0.7838137E+00  8.5924019E-05  2.4150072E-05  8.1518203E-03  1.0543272E-04  1.4852835E-07  2.8548852E-10  1.7715493E-03  5.6905066E-06  5.936E-06  0.6622  4.701608   -4.387  1.759711  8.139711  0.0000000E+00  0.9863201E+00  1.5998057E-04  3.7997764E-05  8.0628336E-03  8.8926896E-05  2.0164451E-07  1.9910546E-09  1.7295902E-03  2.1697275E-05  5.385E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.657623  0.0000000E+00  0.0000000000E+00
119  0.269220442345683E+07   63.600058  6.355586  4.444721  0.2024212E+00  0.7838915E+00  8.5927844E-05  2.4151038E-05  8.1518185E-03  1.0542849E-04  1.4851589E-07  2.8547633E-10  1.7715333E-03  5.6917827E-06  5.935E-06  0.6550  4.703465   -4.388  1.790830  8.149785  0.0000000E+00  0.9863192E+00  1.6040318E-04  3.4395523E-05  8.0609485E-03  9.3449112E-05  2.0246668E-07  3.8692770E-09  1.7295416E-03  2.1697083E-05  5.122E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.659042  0.0000000E+00  0.0000000000E+00
120  0.269226436812499E+07   63.597604  6.355989  4.445167  0.2023805E+00  0.7839322E+00  8.5929841E-05  2.4151542E-05  8.1518176E-03  1.0542628E-04  1.4850938E-07  2.8546997E-10  1.7715249E-03  5.6924492E-06  5.935E-06  0.6536  4.704100   -4.388  1.805645  8.154544  0.0000000E+00  0.9863186E+00  1.6067978E-04  3.2187740E-05  8.0597709E-03  9.6226163E-05  2.0295693E-07  5.7644919E-09  1.7295116E-03  2.1696979E-05  4.970E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.659657  0.0000000E+00  0.0000000000E+00
121  0.269232431279315E+07   63.595147  6.356332  4.445188  0.2023400E+00  0.7839727E+00  8.5931834E-05  2.4152046E-05  8.1518166E-03  1.0542408E-04  1.4850287E-07  2.8546361E-10  1.7715166E-03  5.6931149E-06  5.934E-06  0.6459  4.704429   -4.387  1.819322  8.158905  0.0000000E+00  0.9863180E+00  1.6099283E-04  2.9793825E-05  8.0584782E-03  9.9238936E-05  2.0346759E-07  8.9688654E-09  1.7294791E-03  2.1696876E-05  4.810E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.660181  0.0000000E+00  0.0000000000E+00
122  0.269238425746130E+07   63.592688  6.356563  4.445083  0.2022994E+00  0.7840133E+00  8.5933826E-05  2.4152549E-05  8.1518157E-03  1.0542187E-04  1.4849637E-07  2.8545725E-10  1.7715082E-03  5.6937802E-06  5.934E-06  0.6468  4.704205   -4.387  1.830855  8.162509  0.0000000E+00  0.9863174E+00  1.6132695E-04  2.7329675E-05  8.0571327E-03  1.0233971E-04  2.0396477E-07  1.5136234E-08  1.7294456E-03  2.1696780E-05  4.652E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.660535  0.0000000E+00  0.0000000000E+00
123  0.269244420212946E+07   63.590221  6.356761  4.444617  0.2022588E+00  0.7840539E+00  8.5935819E-05  2.4153053E-05  8.1518148E-03  1.0541966E-04  1.4848987E-07  2.8545089E-10  1.7714998E-03  5.6944464E-06  5.934E-06  0.6409  4.703775   -4.386  1.842104  8.166016  0.0000000E+00  0.9863167E+00  1.6167732E-04  2.4807198E-05  8.0557287E-03  1.0551248E-04  2.0444389E-07  3.8912992E-08  1.7294112E-03  2.1696702E-05  4.495E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.660840  0.0000000E+00  0.0000000000E+00
124  0.269250414679762E+07   63.587747  6.356927  4.443613  0.2022145E+00  0.7840982E+00  8.5937999E-05  2.4153604E-05  8.1518137E-03  1.0541725E-04  1.4848276E-07  2.8544394E-10  1.7714907E-03  5.6951743E-06  5.933E-06  0.6355  4.702846   -4.384  1.852517  8.169230  0.0000000E+00  0.9863160E+00  1.6203330E-04  2.2311737E-05  8.0543059E-03  1.0864866E-04  2.0488081E-07  8.7891072E-08  1.7293773E-03  2.1696649E-05  4.344E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.661094  0.0000000E+00  0.0000000000E+00
125  0.269256409146577E+07   63.585261  6.357065  4.442213  0.2021701E+00  0.7841426E+00  8.5940186E-05  2.4154156E-05  8.1518127E-03  1.0541484E-04  1.4847563E-07  2.8543697E-10  1.7714815E-03  5.6959045E-06  5.933E-06  0.6331  4.701283   -4.382  1.862289  8.172220  0.0000000E+00  0.9863154E+00  1.6239192E-04  1.9888173E-05  8.0528860E-03  1.1168961E-04  2.0525185E-07  1.6192863E-07  1.7293444E-03  2.1696638E-05  4.201E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.661305  0.0000000E+00  0.0000000000E+00
126  0.269262403613393E+07   63.582758  6.357202  4.440103  0.2021255E+00  0.7841872E+00  8.5942384E-05  2.4154711E-05  8.1518117E-03  1.0541241E-04  1.4846847E-07  2.8542997E-10  1.7714723E-03  5.6966383E-06  5.933E-06  0.6279  4.698938   -4.379  1.872846  8.175492  0.0000000E+00  0.9863147E+00  1.6275736E-04  1.7518365E-05  8.0514402E-03  1.1465480E-04  2.0554157E-07  2.7881984E-07  1.7293122E-03  2.1696685E-05  4.065E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.661516  0.0000000E+00  0.0000000000E+00
127  0.269268398080209E+07   63.580232  6.357445  4.437484  0.2020805E+00  0.7842322E+00  8.5944598E-05  2.4155270E-05  8.1518106E-03  1.0540996E-04  1.4846126E-07  2.8542292E-10  1.7714631E-03  5.6973774E-06  5.932E-06  0.6282  4.696116   -4.375  1.883380  8.178757  0.0000000E+00  0.9863141E+00  1.6311676E-04  1.5262295E-05  8.0499720E-03  1.1746723E-04  2.0573643E-07  4.7639317E-07  1.7292818E-03  2.1696863E-05  3.939E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.661887  0.0000000E+00  0.0000000000E+00
128  0.269274392547025E+07   63.577680  6.357803  4.434154  0.2020352E+00  0.7842775E+00  8.5946832E-05  2.4155834E-05  8.1518096E-03  1.0540749E-04  1.4845398E-07  2.8541581E-10  1.7714537E-03  5.6981227E-06  5.932E-06  0.6231  4.692111   -4.371  1.891015  8.180997  0.0000000E+00  0.9863135E+00  1.6345745E-04  1.3169381E-05  8.0485186E-03  1.2006414E-04  2.0583027E-07  7.4443404E-07  1.7292536E-03  2.1697171E-05  3.825E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.662435  0.0000000E+00  0.0000000000E+00
129  0.269280387013840E+07   63.575091  6.358332  4.428970  0.2019892E+00  0.7843234E+00  8.5949094E-05  2.4156405E-05  8.1518085E-03  1.0540499E-04  1.4844662E-07  2.8540861E-10  1.7714443E-03  5.6988774E-06  5.932E-06  0.6225  4.685785   -4.365  1.900579  8.183922  0.0000000E+00  0.9863129E+00  1.6376923E-04  1.1242345E-05  8.0470071E-03  1.2244342E-04  2.0583739E-07  1.1750203E-06  1.7292279E-03  2.1697810E-05  3.722E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.663245  0.0000000E+00  0.0000000000E+00
130  0.269286381480656E+07   63.572449  6.359025  4.422075  0.2019425E+00  0.7843702E+00  8.5951399E-05  2.4156987E-05  8.1518075E-03  1.0540245E-04  1.4843911E-07  2.8540127E-10  1.7714346E-03  5.6996463E-06  5.931E-06  0.6205  4.677753   -4.356  1.911381  8.187290  0.0000000E+00  0.9863122E+00  1.6403069E-04  9.4757824E-06  8.0453167E-03  1.2461791E-04  2.0580680E-07  1.9167117E-06  1.7292043E-03  2.1699078E-05  3.629E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.664306  0.0000000E+00  0.0000000000E+00
131  0.269292375947472E+07   63.569756  6.359849  4.414307  0.2018949E+00  0.7844178E+00  8.5953745E-05  2.4157579E-05  8.1518064E-03  1.0539986E-04  1.4843148E-07  2.8539381E-10  1.7714248E-03  5.7004284E-06  5.931E-06  0.6153  4.668327   -4.347  1.920836  8.190184  0.0000000E+00  0.9863115E+00  1.6423490E-04  7.8798715E-06  8.0433984E-03  1.2657748E-04  2.0575230E-07  3.0383219E-06  1.7291831E-03  2.1701431E-05  3.546E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.665569  0.0000000E+00  0.0000000000E+00
132  0.269298370414287E+07   63.567020  6.360753  4.405432  0.2018467E+00  0.7844660E+00  8.5956123E-05  2.4158179E-05  8.1518052E-03  1.0539723E-04  1.4842374E-07  2.8538625E-10  1.7714149E-03  5.7012211E-06  5.931E-06  0.6170  4.655943   -4.341  1.930085  8.193005  0.0000000E+00  0.9863107E+00  1.6438399E-04  6.4799286E-06  8.0411713E-03  1.2829916E-04  2.0573002E-07  4.7002967E-06  1.7291645E-03  2.1705443E-05  3.474E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.666957  0.0000000E+00  0.0000000000E+00
133  0.269304364881103E+07   63.564258  6.361734  4.396050  0.2017981E+00  0.7845146E+00  8.5958521E-05  2.4158783E-05  8.1518041E-03  1.0539459E-04  1.4841594E-07  2.8537863E-10  1.7714048E-03  5.7020201E-06  5.930E-06  0.6066  4.642382   -4.336  1.938674  8.195596  0.0000000E+00  0.9863098E+00  1.6449055E-04  5.2469548E-06  8.0385525E-03  1.2981542E-04  2.0571144E-07  6.9739350E-06  1.7291480E-03  2.1712004E-05  3.412E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.668468  0.0000000E+00  0.0000000000E+00
134  0.269310359347919E+07   63.561498  6.362977  4.385113  0.2017496E+00  0.7845631E+00  8.5960912E-05  2.4159387E-05  8.1518030E-03  1.0539195E-04  1.4840817E-07  2.8537103E-10  1.7713949E-03  5.7028167E-06  5.930E-06  0.6067  4.624078   -4.337  1.946991  8.198092  0.0000000E+00  0.9863088E+00  1.6458658E-04  4.2264487E-06  8.0355726E-03  1.3107156E-04  2.0570435E-07  9.9117114E-06  1.7291344E-03  2.1721914E-05  3.360E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.670385  0.0000000E+00  0.0000000000E+00
135  0.269316353814735E+07   63.558803  6.364260  4.373876  0.2017024E+00  0.7846103E+00  8.5963241E-05  2.4159974E-05  8.1518019E-03  1.0538938E-04  1.4840059E-07  2.8536363E-10  1.7713851E-03  5.7035928E-06  5.929E-06  0.6081  4.602094   -4.347  1.957648  8.201422  0.0000000E+00  0.9863075E+00  1.6467500E-04  3.3473542E-06  8.0318135E-03  1.3215346E-04  2.0569584E-07  1.3960931E-05  1.7291227E-03  2.1738924E-05  3.315E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.672371  0.0000000E+00  0.0000000000E+00
